comment_text,sentiment_label,sentiment,confidence_score,url,post_url
xe 7 chỗ làm đế nhôm tầm nhiu nhỉ,TRUNG TÍNH,NEU,0.7217,https://www.facebook.com/NiceCarVietNam/videos/c%E1%BA%ADn-n%C3%A9t-m%E1%BA%ABu-s%C3%A0n-v%C3%A2n-g%E1%BB%97-teck-%C4%91%E1%BA%BF-nh%C3%B4m-cho-kia-carnival-t%C3%A1c-ph%E1%BA%A9m-ch%E1%BB%89nh-chu-v%C3%A0-t%C3%A2m-h/2938666659672451?locale=en_US,https://www.facebook.com/NiceCarVietNam/videos/c%E1%BA%ADn-n%C3%A9t-m%E1%BA%ABu-s%C3%A0n-v%C3%A2n-g%E1%BB%97-teck-%C4%91%E1%BA%BF-nh%C3%B4m-cho-kia-carnival-t%C3%A1c-ph%E1%BA%A9m-ch%E1%BB%89nh-chu-v%C3%A0-t%C3%A2m-h/2938666659672451?locale=en_US
Thấy bác để hình xe Ford thì em có gợi ý cho bác là Ford Everest đời 2015 !,TRUNG TÍNH,NEU,0.8499,https://www.facebook.com/groups/gearupvn/posts/481752013389938?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/481752013389938?locale=en_US
Màu đẹp vậy,TÍCH CỰC,POS,0.9838,https://www.facebook.com/groups/1102206536936881/posts/2477299972760857?locale=en_US,https://www.facebook.com/groups/1102206536936881/posts/2477299972760857?locale=en_US
"tính khuyên mà cũng hơi khó vì phải tuỳ nhu cầu mỗi người, cảm thấy cần thiết ngồi rộng rãi thì lấy L còn k thì chơi bản HEV sẽ chiến hơn",TRUNG TÍNH,NEU,0.7588,https://www.facebook.com/groups/gearupvn/posts/1267090754856056?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1267090754856056?locale=en_US
Tui đi hrv g đi có 9 lít à 😄,TRUNG TÍNH,NEU,0.8913,https://www.facebook.com/legiahuy08/videos/honda-city-kh%C3%B4ng-ti%E1%BA%BFt-ki%E1%BB%87m-x%C4%83ng-nh%C6%B0-c%C3%B4ng-b%E1%BB%91-v%C3%A0-c%C3%A1ch-%C3%A2m-r%E1%BA%A5t-t%E1%BB%87/3351386751756579/?locale=en_US,https://www.facebook.com/legiahuy08/videos/honda-city-kh%C3%B4ng-ti%E1%BA%BFt-ki%E1%BB%87m-x%C4%83ng-nh%C6%B0-c%C3%B4ng-b%E1%BB%91-v%C3%A0-c%C3%A1ch-%C3%A2m-r%E1%BA%A5t-t%E1%BB%87/3351386751756579/?locale=en_US
xịnnnnn,TÍCH CỰC,POS,0.9927,https://www.facebook.com/groups/bdtd.vn/posts/1312165212789478?locale=en_US,https://www.facebook.com/groups/bdtd.vn/posts/1312165212789478?locale=en_US
"HSE sx 2014 nt nâu. Giá loanh quang 1 tỷ 9
Xe đã bảo dưỡng lớn hết rồi. Về chỉ việc đi
0378368789",TIÊU CỰC,NEG,0.9836,https://www.facebook.com/groups/213136749292930/posts/1753134435293146?locale=en_US,https://www.facebook.com/groups/213136749292930/posts/1753134435293146?locale=en_US
"Đây bác 
Hôm sêu tầm hơn 1tr",TIÊU CỰC,NEG,0.9776,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1755845022353556?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1755845022353556?locale=en_US
"Trước hết lỗi đèn abs thì đọc lỗi đã chứ sao lại xác định chắc nịch là do sụt áp được, còn vụ máy phát thì bắt thêm dây đồng to từ máy ra mass sườn (loại trừ thiếu mass), tháo dây phát điện của máy phát đo điện trực tiếp tại máy phát (loại trừ cái bình hỏng), nếu OK hết đo dây thông mạch theo sơ đồ mà OK luôn thì đem hộp đi kt",TIÊU CỰC,NEG,0.7969,https://www.facebook.com/groups/346784219057497/posts/2687504664985429?locale=en_US,https://www.facebook.com/groups/346784219057497/posts/2687504664985429?locale=en_US
Tầm đó mua cho chị em chọn swift hay hơn,TRUNG TÍNH,NEU,0.7496,https://www.facebook.com/groups/gearupvn/posts/443397433892063?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/443397433892063?locale=en_US
Chắc bác đã lên nút statop rồi đúng kg?,TRUNG TÍNH,NEU,0.8974,https://www.facebook.com/groups/congdongxefordloi/posts/1526836128808975?locale=en_US,https://www.facebook.com/groups/congdongxefordloi/posts/1526836128808975?locale=en_US
"Mình cũng làm 1k6 với gia đình, leo đèo, ct hỗn hợp bao phê.",TÍCH CỰC,POS,0.948,https://www.facebook.com/groups/vinfastvf7vn/posts/2138874626654490?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2138874626654490?locale=en_US
Đấy là đầm chứ nặng gì đâu bác,TIÊU CỰC,NEG,0.9589,https://www.facebook.com/groups/345713636690072/posts/789448472316584?locale=en_US,https://www.facebook.com/groups/345713636690072/posts/789448472316584?locale=en_US
Custin,TRUNG TÍNH,NEU,0.708,https://www.facebook.com/groups/aemexe/posts/3664306543724255?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3664306543724255?locale=en_US
Nên lên đèn bác ơi là đẹp nhất rồi,TÍCH CỰC,POS,0.9924,https://www.facebook.com/groups/gearupvn/posts/1117894976442302?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1117894976442302?locale=en_US
Về hybrid thì ko phải thế mạnh của honda vì 2 chế độ chuyển cho nhau cảm nhận rõ ko như toyota và ko tiết kiệm dc như dòng của toyota,TRUNG TÍNH,NEU,0.9035,https://www.facebook.com/groups/gearupvn/posts/1070344081197392?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1070344081197392?locale=en_US
"Tin tích cực là đến giờ vẫn chưa thấy tin tiêu cực gì, cứ yên tâm nhé cụ!",TÍCH CỰC,POS,0.9929,https://www.facebook.com/groups/aemexe/posts/2851910508297200?locale=en_US,https://www.facebook.com/groups/aemexe/posts/2851910508297200?locale=en_US
"Mình đã chạy Carnival dầu hơn 2 năm, có dịp lái thử con hybrid thì thấy khác biệt rõ nhất là độ êm và đầm, khởi động không có độ trễ.",TÍCH CỰC,POS,0.9014,https://www.facebook.com/groups/aemexe/posts/3657377417750501?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3657377417750501?locale=en_US
"Thích thì nhích thôi bác, xe mà, có xuống thôi ko có lên đâu nên lúc nào muốn chơi thì xác định bỏ, còn nghĩ tới kinh tế rồi thì nên giữ lại chạy thôi.",TRUNG TÍNH,NEU,0.8124,https://www.facebook.com/groups/voz.oto.xemay/posts/1047527213072803?locale=en_US,https://www.facebook.com/groups/voz.oto.xemay/posts/1047527213072803?locale=en_US
Hạ máy 🤣 hết nhớt,TRUNG TÍNH,NEU,0.7309,https://www.facebook.com/thoidaibonbanh/videos/l%E1%BB%97i-xe-toyota-vios-ch%E1%BA%A1y-kho%E1%BA%A3ng-%C4%91%C6%B0%E1%BB%A3c-200-300km-r%E1%BB%93i-th%C3%AC-%C4%91%E1%BB%81-kh%C3%B4ng-n%E1%BB%95-%C4%91%C6%B0%E1%BB%A3c-ho%E1%BA%B7c-%C4%91%E1%BB%83-n/1767853954641716?locale=en_US,https://www.facebook.com/thoidaibonbanh/videos/l%E1%BB%97i-xe-toyota-vios-ch%E1%BA%A1y-kho%E1%BA%A3ng-%C4%91%C6%B0%E1%BB%A3c-200-300km-r%E1%BB%93i-th%C3%AC-%C4%91%E1%BB%81-kh%C3%B4ng-n%E1%BB%95-%C4%91%C6%B0%E1%BB%A3c-ho%E1%BA%B7c-%C4%91%E1%BB%83-n/1767853954641716?locale=en_US
"Buồn như con chuồn chuồn
Mới đi đúng 1 năm, acay",TIÊU CỰC,NEG,0.9835,https://www.facebook.com/NavuVlog/videos/raptor-v6-30-ra-m%E1%BA%AFt-th%E1%BA%A5y-nhi%E1%BB%81u-b%C3%A1c-v%C3%A0o-khen-l%E1%BA%AFm-nh%C6%B0ng-ch%C6%B0a-th%E1%BA%A5y-%C3%B4ng-n%C3%A0o-an-%E1%BB%A7i-c%C3%A1/1510964923965656?locale=en_US,https://www.facebook.com/NavuVlog/videos/raptor-v6-30-ra-m%E1%BA%AFt-th%E1%BA%A5y-nhi%E1%BB%81u-b%C3%A1c-v%C3%A0o-khen-l%E1%BA%AFm-nh%C6%B0ng-ch%C6%B0a-th%E1%BA%A5y-%C3%B4ng-n%C3%A0o-an-%E1%BB%A7i-c%C3%A1/1510964923965656?locale=en_US
.,TÍCH CỰC,POS,0.7322,https://www.facebook.com/thanhphongauto368/videos/-%C4%91i-%C4%91%C3%AAm-b%E1%BA%B1ng-fortuner-m%C3%A0-%C4%91%C3%A8n-ch%C6%B0a-%C4%91%E1%BB%A7-s%C3%A1ng%C4%91%E1%BB%ABng-%C4%91%E1%BB%83-nh%E1%BB%AFng-chuy%E1%BA%BFn-%C4%91i-ban-%C4%91%C3%AAm-tr%E1%BB%9F-th%C3%A0/1319684030147735?locale=en_US,https://www.facebook.com/thanhphongauto368/videos/-%C4%91i-%C4%91%C3%AAm-b%E1%BA%B1ng-fortuner-m%C3%A0-%C4%91%C3%A8n-ch%C6%B0a-%C4%91%E1%BB%A7-s%C3%A1ng%C4%91%E1%BB%ABng-%C4%91%E1%BB%83-nh%E1%BB%AFng-chuy%E1%BA%BFn-%C4%91i-ban-%C4%91%C3%AAm-tr%E1%BB%9F-th%C3%A0/1319684030147735?locale=en_US
Tuyệt vời,TÍCH CỰC,POS,0.9929,https://www.facebook.com/PhuTaiDucGroup.15TranPhu/videos/l%C3%A1i-m%E1%BB%9Bi-kh%C3%B4ng-c%C3%B2n-lo-%C4%91%C3%A3-c%C3%B3-toyota-veloz-b%E1%BA%A3o-v%E1%BB%87-to%C3%A0n-di%E1%BB%87nb%E1%BA%A1n-m%E1%BB%9Bi-l%C3%A1i-xe-lo-l%E1%BA%AFng-v/3738623023098097?locale=en_US,https://www.facebook.com/PhuTaiDucGroup.15TranPhu/videos/l%C3%A1i-m%E1%BB%9Bi-kh%C3%B4ng-c%C3%B2n-lo-%C4%91%C3%A3-c%C3%B3-toyota-veloz-b%E1%BA%A3o-v%E1%BB%87-to%C3%A0n-di%E1%BB%87nb%E1%BA%A1n-m%E1%BB%9Bi-l%C3%A1i-xe-lo-l%E1%BA%AFng-v/3738623023098097?locale=en_US
Theo mình đi trên 2k/tháng thì đi xe điện bác ạ. CX5 tháng đi hơn 1k2 km tháng khoảng 2 củ tiền xăng. :D,TRUNG TÍNH,NEU,0.8088,https://www.facebook.com/groups/431401395145676/posts/857066715912473?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/857066715912473?locale=en_US
"Con này thực sự ngon trong phân khúc, full option",TÍCH CỰC,POS,0.9928,https://www.facebook.com/groups/otoplusvn/posts/25673521042309853?locale=en_US,https://www.facebook.com/groups/otoplusvn/posts/25673521042309853?locale=en_US
Vâng thấy bác thợ chuyên điều hoà bảo fai thay định kỳ nên e hỏi,TRUNG TÍNH,NEU,0.9126,https://www.facebook.com/garathoidaibonbanh/posts/%C4%91i%E1%BB%81u-h%C3%B2a-civic-kh%C3%B4ng-m%C3%A1t-ch%E1%BA%ADp-ch%E1%BB%9Dn-l%C3%BAc-m%C3%A1t-l%C3%BAc-kh%C3%B4ng-nguy%C3%AAn-nh%C3%A2n-do-%C4%91%C3%A2u-l%C3%A0m-nh%E1%BB%A9c/1182301732191935?locale=en_US,https://www.facebook.com/garathoidaibonbanh/posts/%C4%91i%E1%BB%81u-h%C3%B2a-civic-kh%C3%B4ng-m%C3%A1t-ch%E1%BA%ADp-ch%E1%BB%9Dn-l%C3%BAc-m%C3%A1t-l%C3%BAc-kh%C3%B4ng-nguy%C3%AAn-nh%C3%A2n-do-%C4%91%C3%A2u-l%C3%A0m-nh%E1%BB%A9c/1182301732191935?locale=en_US
Xe điện thì hại pin.,TIÊU CỰC,NEG,0.9874,https://www.facebook.com/groups/hixeinvinfastfeliz/posts/1148157363369105?locale=en_US,https://www.facebook.com/groups/hixeinvinfastfeliz/posts/1148157363369105?locale=en_US
"Tuỳ nhu cầu và sở thích của vợ chồng bác, thích thực dụng +kinh tế giới hạn thì chọn cx5, thích kinh tế + rộng rãi cao to thì chọn terri( nghe nói lắp ráp ở tàu), thích trải nghiệm lái ok  thì chọn tucson",TÍCH CỰC,POS,0.9248,https://www.facebook.com/groups/1053626114731871/posts/26163077406693395?locale=en_US,https://www.facebook.com/groups/1053626114731871/posts/26163077406693395?locale=en_US
"Ngon,bổ,rẻ, đồ sẵn và bền cứ mạnh dạn lên bác.",TÍCH CỰC,POS,0.9922,https://www.facebook.com/groups/1705991669529566/posts/24864126409956098?locale=en_US,https://www.facebook.com/groups/1705991669529566/posts/24864126409956098?locale=en_US
"E hỗ trợ Vf3 giá nét, giao xe tại nhà nhé ạ
📞Lh e: 0379 9779 03",TÍCH CỰC,POS,0.9926,https://www.facebook.com/groups/1023069638660550/posts/1483913302576179?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1483913302576179?locale=en_US
"Nếu chán thì bán đi bạn, nhiều người thích cái cảm giác thôi , mình mua 2 năm cũng chẳng thấy lỗi gì ngoài tiếng gió rít",TÍCH CỰC,POS,0.9599,https://www.facebook.com/groups/vinfastvf7vn/posts/2194386074436678?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2194386074436678?locale=en_US
Giao diện đồ hoạ đẹp nhỉ,TÍCH CỰC,POS,0.9893,https://www.facebook.com/groups/aemexe/posts/2963945363760380?locale=en_US,https://www.facebook.com/groups/aemexe/posts/2963945363760380?locale=en_US
"Đời mới k biết ntn. nhưng tôi đi xe thầy dạy lái tôi lái chán, hàng 2 cũng chả rộng được cái điều hoà lạnh sun vòi.",TIÊU CỰC,NEG,0.9799,https://www.facebook.com/groups/aemexe/posts/3125387234282858?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3125387234282858?locale=en_US
"Doanh số Terri luôn đứng top thì khỏi phải bàn rồi bạn, số đông người dùng chưa bao giờ sai. Bạn có nhu cầu lấy xe giá tốt, hỗ trợ nhiệt tình thì lh mình 0966.399.199 để lái thử xe cảm nhận nha bạn ^^",TÍCH CỰC,POS,0.9925,https://www.facebook.com/groups/1303596676829453/posts/2462765530912556?locale=en_US,https://www.facebook.com/groups/1303596676829453/posts/2462765530912556?locale=en_US
Nghe một phần thôi add. Qua lái thử vài hãng. Chốt do mình. 👍,TRUNG TÍNH,NEU,0.8858,https://www.facebook.com/groups/congdongxefordloi/posts/1064213345071258?locale=en_US,https://www.facebook.com/groups/congdongxefordloi/posts/1064213345071258?locale=en_US
Mình có dưỡng của morning 2007 k ạ,TÍCH CỰC,POS,0.8898,https://www.facebook.com/trongnhan6789/videos/d%C6%B0%E1%BB%A1ng-bi-g%E1%BA%A7m-kia-morning/845017957351263?locale=en_US,https://www.facebook.com/trongnhan6789/videos/d%C6%B0%E1%BB%A1ng-bi-g%E1%BA%A7m-kia-morning/845017957351263?locale=en_US
Gara ngoài à,TRUNG TÍNH,NEU,0.8488,https://www.facebook.com/chuyengiapin/videos/s%E1%BB%ADa-%C4%91%E1%BB%99ng-c%C6%A1-xe-vinfast-vf5-l%C6%B0u-%C4%91%E1%BB%99ng-t%E1%BA%A1i-vi%E1%BB%87t-namchuy%C3%AAn-gia-pin-chuy%C3%AAn-s%E1%BB%ADa-ch%E1%BB%AFa-%C4%91/1027270839865282?locale=en_US,https://www.facebook.com/chuyengiapin/videos/s%E1%BB%ADa-%C4%91%E1%BB%99ng-c%C6%A1-xe-vinfast-vf5-l%C6%B0u-%C4%91%E1%BB%99ng-t%E1%BA%A1i-vi%E1%BB%87t-namchuy%C3%AAn-gia-pin-chuy%C3%AAn-s%E1%BB%ADa-ch%E1%BB%AFa-%C4%91/1027270839865282?locale=en_US
"Đúng là đèn tối thật, :)))) lấy xe xong phải độ gấp đôi bi để đi đường trường, chứ đèn zin bố của tối :))) 
Còn lại chưa có gì để chê quá nhiều, ồn hơn con focus đang đi xíu thôi :)))",TRUNG TÍNH,NEU,0.3726,https://www.facebook.com/groups/gearupvn/posts/1070344081197392?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1070344081197392?locale=en_US
Bác check ib em tư vấn nhé,TÍCH CỰC,POS,0.988,https://www.facebook.com/groups/aemexe/posts/3145417738946474?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3145417738946474?locale=en_US
Hóng bung nội thất thấy bảo bơm kép mà nhìn bé bé cứ điêu điêu sao ý,TIÊU CỰC,NEG,0.9853,https://www.facebook.com/groups/cuongtruewireless/posts/2188344888622458?locale=en_US,https://www.facebook.com/groups/cuongtruewireless/posts/2188344888622458?locale=en_US
Mày xem còn cái gì hỏi nốt đi để tao trả lời cho,TIÊU CỰC,NEG,0.8957,https://www.facebook.com/groups/1167278443782686/posts/2541788009665049?locale=en_US,https://www.facebook.com/groups/1167278443782686/posts/2541788009665049?locale=en_US
Rờ ngta chuyển sang đi dầu 1 vạn dồi thớt ạ :),TIÊU CỰC,NEG,0.9536,https://www.facebook.com/groups/otofun2021/posts/1402876581300948?locale=en_US,https://www.facebook.com/groups/otofun2021/posts/1402876581300948?locale=en_US
"Thêm cái hệ thống an toàn Toyota Safety Sense nữa bác, lái đường xa có con nhỏ đi cùng cũng an tâm",TÍCH CỰC,POS,0.9924,https://www.facebook.com/ToyotaVietnam/posts/thi%E1%BA%BFt-k%E1%BA%BF-th%E1%BB%9Di-th%C6%B0%E1%BB%A3ng-s%E1%BA%AFc-m%C3%A0u-%E1%BA%A5n-t%C6%B0%E1%BB%A3ng-corolla-cross-mang-%C4%91%E1%BA%BFn-m%E1%BB%99t-di%E1%BB%87n-m%E1%BA%A1o-m%E1%BB%9Bi-%C4%91%E1%BA%A7/620082810375866?locale=en_US,https://www.facebook.com/ToyotaVietnam/posts/thi%E1%BA%BFt-k%E1%BA%BF-th%E1%BB%9Di-th%C6%B0%E1%BB%A3ng-s%E1%BA%AFc-m%C3%A0u-%E1%BA%A5n-t%C6%B0%E1%BB%A3ng-corolla-cross-mang-%C4%91%E1%BA%BFn-m%E1%BB%99t-di%E1%BB%87n-m%E1%BA%A1o-m%E1%BB%9Bi-%C4%91%E1%BA%A7/620082810375866?locale=en_US
Ko có gii đâu có mỗi 4 cái bánh thôi,TRUNG TÍNH,NEU,0.8909,https://www.facebook.com/groups/vf3clubvn369/posts/4288333021398622?locale=en_US,https://www.facebook.com/groups/vf3clubvn369/posts/4288333021398622?locale=en_US
टीक प्लाई ऐसी होती है,TÍCH CỰC,POS,0.9911,https://www.facebook.com/woodtech786/videos/wooden-panel-door-%E0%A4%B2%E0%A4%95%E0%A5%9C%E0%A5%80-%E0%A4%95%E0%A5%87-%E0%A4%A6%E0%A4%B0%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%87-doors-fulshdoor-paneldoor/556335337192352?locale=en_US,https://www.facebook.com/woodtech786/videos/wooden-panel-door-%E0%A4%B2%E0%A4%95%E0%A5%9C%E0%A5%80-%E0%A4%95%E0%A5%87-%E0%A4%A6%E0%A4%B0%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%87-doors-fulshdoor-paneldoor/556335337192352?locale=en_US
"Xe hỏng đâu, sửa đúng đó.",TIÊU CỰC,NEG,0.9769,https://www.facebook.com/suaotoXuyenMoc/videos/h%E1%BA%A1-tuplo-thay-gi%C3%A0n-l%E1%BA%A1nh-xe-kia-k3-20220911927779-0911547779-%C4%91%E1%BB%83-%C4%91%C6%B0%E1%BB%A3c-h%E1%BB%97-tr%E1%BB%A3-t%E1%BB%91t-n/1573660003812572?locale=en_US,https://www.facebook.com/suaotoXuyenMoc/videos/h%E1%BA%A1-tuplo-thay-gi%C3%A0n-l%E1%BA%A1nh-xe-kia-k3-20220911927779-0911547779-%C4%91%E1%BB%83-%C4%91%C6%B0%E1%BB%A3c-h%E1%BB%97-tr%E1%BB%A3-t%E1%BB%91t-n/1573660003812572?locale=en_US
Hey Siri khi nào gãy càng xe,TRUNG TÍNH,NEU,0.8027,https://www.facebook.com/trinh.lehung.autodaily/videos/xe-vinfast-vf9-ng%C3%A0y-c%C3%A0ng-th%C3%B4ng-m%C3%ACnh-v%E1%BB%9Bi-kh%E1%BA%A3-n%C4%83ng-k%E1%BA%BFt-n%E1%BB%91i-v%E1%BB%9Bi-c%C3%A1c-%E1%BB%A9ng-d%E1%BB%A5ng-v%C3%A0-thi/2332734580551497?locale=en_US,https://www.facebook.com/trinh.lehung.autodaily/videos/xe-vinfast-vf9-ng%C3%A0y-c%C3%A0ng-th%C3%B4ng-m%C3%ACnh-v%E1%BB%9Bi-kh%E1%BA%A3-n%C4%83ng-k%E1%BA%BFt-n%E1%BB%91i-v%E1%BB%9Bi-c%C3%A1c-%E1%BB%A9ng-d%E1%BB%A5ng-v%C3%A0-thi/2332734580551497?locale=en_US
Vf9 mà chê thiết kế thì chịu rồi 😒,TRUNG TÍNH,NEU,0.4708,https://www.facebook.com/groups/1023069638660550/posts/1259473768353468?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1259473768353468?locale=en_US
"Bọc khoá khắc tên, ôm chìa",TÍCH CỰC,POS,0.8353,https://www.facebook.com/groups/vf3clubvn369/posts/4035731653325428?locale=en_US,https://www.facebook.com/groups/vf3clubvn369/posts/4035731653325428?locale=en_US
M3 ngon hơn. Nhưng vớ tầm tiền này chỉ mua đc m3 cũ thôi,TÍCH CỰC,POS,0.656,https://www.facebook.com/groups/aemexe/posts/3087864364701812?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3087864364701812?locale=en_US
"Vf3 nhiều lỗi vặt vì bị xén nhiều, vf5 vẫn ổn định hơn",TRUNG TÍNH,NEU,0.5891,https://www.facebook.com/groups/1023069638660550/posts/1132176077749905?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1132176077749905?locale=en_US
Lấy L thôi - đầy đủ hết rồi thua gì Rs đâu ! Rs đẹp hơn tí,TÍCH CỰC,POS,0.9727,https://www.facebook.com/groups/431401395145676/posts/1291814205771053?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1291814205771053?locale=en_US
Ngoại hình cá sấu,TRUNG TÍNH,NEU,0.9093,https://www.facebook.com/xehay/videos/%C4%91%C3%A1nh-gi%C3%A1-%C6%B0unh%C6%B0%E1%BB%A3c-%C4%91i%E1%BB%83m-hyundai-stargazer-ng%C3%B4i-sao-m%E1%BB%9Bi-trong-ph%C3%A2n-kh%C3%BAc-mpv-t%E1%BA%A1i-vi%E1%BB%87/645929040338992?locale=en_US,https://www.facebook.com/xehay/videos/%C4%91%C3%A1nh-gi%C3%A1-%C6%B0unh%C6%B0%E1%BB%A3c-%C4%91i%E1%BB%83m-hyundai-stargazer-ng%C3%B4i-sao-m%E1%BB%9Bi-trong-ph%C3%A2n-kh%C3%BAc-mpv-t%E1%BA%A1i-vi%E1%BB%87/645929040338992?locale=en_US
.,TÍCH CỰC,POS,0.7322,https://www.facebook.com/groups/gearupvn/posts/1458112349087228?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1458112349087228?locale=en_US
Chưa có bằng lái chứ không ta cũng muốn thử,TRUNG TÍNH,NEU,0.8877,https://www.facebook.com/FordVietnam/posts/m%C6%B0a-t%E1%BA%A1i-h%C3%A0-n%E1%BB%99i-kh%C3%B4ng-l%C3%A0m-gi%E1%BA%A3m-s%E1%BB%A9c-n%C3%B3ng-m%C3%A0-c%C3%B2n-tr%E1%BB%9F-th%C3%A0nh-s%C3%A0n-di%E1%BB%85n-ho%C3%A0n-h%E1%BA%A3o-%C4%91%E1%BB%83-c%C3%A1c/1585242650298904?locale=en_US,https://www.facebook.com/FordVietnam/posts/m%C6%B0a-t%E1%BA%A1i-h%C3%A0-n%E1%BB%99i-kh%C3%B4ng-l%C3%A0m-gi%E1%BA%A3m-s%E1%BB%A9c-n%C3%B3ng-m%C3%A0-c%C3%B2n-tr%E1%BB%9F-th%C3%A0nh-s%C3%A0n-di%E1%BB%85n-ho%C3%A0n-h%E1%BA%A3o-%C4%91%E1%BB%83-c%C3%A1c/1585242650298904?locale=en_US
Nên thuyết phục vợ bác ạ chứ mua xe mà vợ thích trong khi mình là người cầm lái nhiều thật sự có chút hụt hẫng đấy,TRUNG TÍNH,NEU,0.8572,https://www.facebook.com/groups/gearupvn/posts/1581788853386243?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1581788853386243?locale=en_US
X là số 1 trong phân khúc đúng câu bền rẻ nha . . . ỉn mà 600 rùi hã đem ra vs,TRUNG TÍNH,NEU,0.4384,https://www.facebook.com/groups/xpandervietnamclub/posts/4127524587469917?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/4127524587469917?locale=en_US
Những người không biết gì về xe VF3 chê thui. Xe VF3 ngon bổ rẻ và chất,TÍCH CỰC,POS,0.9918,https://www.facebook.com/groups/1023069638660550/posts/1482361642731345?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1482361642731345?locale=en_US
ib b,TIÊU CỰC,NEG,0.7914,https://www.facebook.com/groups/317231236652017/posts/924005639307904?locale=en_US,https://www.facebook.com/groups/317231236652017/posts/924005639307904?locale=en_US
Tuyệt vời,TÍCH CỰC,POS,0.9929,https://www.facebook.com/toyotamydinh.com.vn/videos/kh%C3%A1ch-h%C3%A0ng-n%C3%B3i-g%C3%AC-v%E1%BB%81-xe-hybrid-sau-m%E1%BB%99t-th%E1%BB%9Di-gian-s%E1%BB%AD-d%E1%BB%A5ngh%C3%A3y-c%C3%B9ng-l%E1%BA%AFng-nghe-nh%E1%BB%AFng/689078067420320?locale=en_US,https://www.facebook.com/toyotamydinh.com.vn/videos/kh%C3%A1ch-h%C3%A0ng-n%C3%B3i-g%C3%AC-v%E1%BB%81-xe-hybrid-sau-m%E1%BB%99t-th%E1%BB%9Di-gian-s%E1%BB%AD-d%E1%BB%A5ngh%C3%A3y-c%C3%B9ng-l%E1%BA%AFng-nghe-nh%E1%BB%AFng/689078067420320?locale=en_US
